Identifier,Character,Dialogue,Filename,Line Number
start_371b03d8,mc,You could say there's a certain charm to this place and the people that live here.,game/script.rpy,3048
start_cc8ff2b8,Tsuyuri,I can't help but think that the reason is something more... specific.,game/script.rpy,3049
start_12afcd23,mc,I guess you're the one responsible for Maeko-chan's silly behavior these past few days.,game/script.rpy,3050
start_01cf1020,Tsuyuri,Hohoho~ Perhaps! But there is a reason behind this.,game/script.rpy,3053
start_e1092b9d,mc,Does it involve getting a wedding sash?,game/script.rpy,3054
start_8884c1b6,Tsuyuri,Hardly! That's too simple of a goal. There is a much greater problem that require your attention.,game/script.rpy,3057
start_8cb2db4f,Tsuyuri,It seems like your ticket back home shall be arriving quite soon. How fortunate! Just in time for your little game of violence!,game/script.rpy,3060
start_51831293,mc,"Wait, what do you mean? Are you saying that... I'll be able to return soon?",game/script.rpy,3061
start_2c929102,Tsuyuri,"That is correct. Soon, you will be gone, and I'll finally be free to play with my dear Machi-tan again. Free from her strange fascination with you!",game/script.rpy,3064
start_cbfb4dd0,mc,What about this problem you mentioned?,game/script.rpy,3065
start_f52fda26,Tsuyuri,"You'll figure that out soon enough. But I'll give you a hint, boy. This is a problem only you can solve. No one from this world will have the solution.",game/script.rpy,3068
start_0a3b47a7,n,"For a moment, the spirit's gaze shifted sideways, clearly in the middle of a thought before she returned to look at me quite happily.",game/script.rpy,3069
start_c6f27046,Tsuyuri,"In any case, that is all you are going to get out of me. Don't disappoint me now, Takahiro. It is usually considered unwise to do so.",game/script.rpy,3072
start_0d12a6d1,n,"And with those words the spirit stepped backwards, seemingly fading away into the scenery as though she had been a simple illusion all along.",game/script.rpy,3073
start_5afa6245,n,"Her comments worried me a little, and if there was going to be some sort of problem, I felt it would be best to inform the girls. But who would I end up warning?",game/script.rpy,3074
path1_d6f6fb25,n,"In the end, I decided it was best to return to the mansion.",game/script.rpy,3081
path1_d83e9e67,n,Surely Machiko would have calmed down enough by now. I did feel a bit guilty about leaving Maeko to deal with her all by herself.,game/script.rpy,3086
path1_c789ae92,n,"I walked back towards the mansion, and to my surprise, I saw Machiko sitting outside, on the steps. I vaguely considered turning around at this point, but she saw me and gestured for me to approach.",game/script.rpy,3087
path1_8ba660f4,Machiko,"Take a seat, Taka-kun. I need to talk to you.",game/script.rpy,3092
path1_9fd9ca71,n,"I swallowed again, walking up the steps and taking a seat beside her. We sat in silence for a few minutes, until she cleared her throat.",game/script.rpy,3093
path1_5dee8bd8,Machiko,"I love my sister, Taka-kun. Dearly. However, recently, I have found myself resenting her for the time she gets to spend with you. I do not know how to deal with this. I find myself in one unfair situation after another.",game/script.rpy,3094
path1_c1dff962,mc,Oh...,game/script.rpy,3095
path1_61e33845,Machiko,I spoke with Maeko earlier. We have come to an agreement.,game/script.rpy,3098
path1_45cec332,Machiko,"We will both wait. We both trust you, Taka-kun. We are both going to wait, until you fulfill your promise to return, before we try to win you!",game/script.rpy,3101
path1_b78be251,Machiko,"There will be no more flirting from me, and no more silly antics from Maeko. I am sorry to have dragged you into this family feud, but I fear it could not be helped.",game/script.rpy,3102
path1_f85c807e,mc,"There's no need to be sorry, Machiko-san. As your friend, I kind of hope you'll talk to me if something like that bothers you.",game/script.rpy,3103
path1_58bf14fe,mc,But I'm happy you were able to bury the hatchet.,game/script.rpy,3104
path1_4dbf2125,Machiko,"Ah, but I hope you will come prepared. The battle will be intense upon your return! Maeko said she would like to apologize to you. I believe she is in her room right now.",game/script.rpy,3105
path1_6d9ce4ce,mc,"I'll make sure to prepare myself for the greatest battle ever fought! But for now, I'll go find Maeko-chan.",game/script.rpy,3106
path1_1190996e,n,"I dashed past Machiko, who nodded as I walked past, lounging back on the deck in the early morning sun.",game/script.rpy,3108
path1_d19da265,n,"I climbed the stairs of the mansion, looking around at what appeared to be the aftermath of their 'discussion'. I thanked whatever angel was watching over me that I hadn't been around to witness or experience it.",game/script.rpy,3109
path1_dab0f1b5,mc,"Maeko-chan, I'm coming in! Machiko-san said you wanted to talk.",game/script.rpy,3110
path1_28b13522,Maeko,"No, wait!",game/script.rpy,3111
path1_2e237a0c,n,"By the time I heard her cry, it was too late. Through the open door, I saw her skirt halfway up her hips, her hands clasped around her chest. Maeko let out a shriek.",game/script.rpy,3113
path1_2a6cc204,mc,"A-Ah! I-I'm sorry, I didn't know you were changing!",game/script.rpy,3114
path1_b8b49d6a,Maeko,"Ahh! Get out! Get out, get out, get out, get out!",game/script.rpy,3115
path1_171cc59a,mc,"Okay, okay! I'm sorry, I'm so sorry, I didn't mean to--",game/script.rpy,3116
path1_dfb3469d,n,"I was cut off as I tried to leave, bumping into something rather warm and soft. The obstacle in question gasped as I toppled backwards into the room.",game/script.rpy,3117
path1_26ca0369,Machiko,"Maeko! And after our talk, no less! Honestly, I can't trust you to keep decent at all these days, can I?",game/script.rpy,3118
path1_9ed61ab3,Maeko,W-Wait! Onee-sama! I didn't do anything this time! I promise! I swear! I didn't plan this! I was just trying to get changed! Taka-nii's the one who burst in before I had a chance to cover myself up!,game/script.rpy,3119
path1_fe25bf1f,mc,It was an accident! I didn't even know if Maeko was in here! I was trying to find her!,game/script.rpy,3120
path1_4dc3e46e,Machiko,"Honestly, you two! Do not think I have forgotten about what happened earlier. You two are definitely up to something!",game/script.rpy,3121
path1_aca777e8,Maeko,Onee-sama! I swear!,game/script.rpy,3122
path1_d87764e4,mc,She's right! This is all just a big mistake!,game/script.rpy,3123
path1_e01c3c4e,Machiko,"Hmpf. Fine. I believe you. Maeko, you are my sister, and I love and trust you. Takahiro! You are a pervert who loves peeking on girls!",game/script.rpy,3124
path1_e8cac7ef,Machiko,"You should always knock, and then wait, before entering a room. What if it had been the Tsundere Tyrant? Your head would quickly have left your shoulders behind!",game/script.rpy,3125
path1_29fffae4,mc,"I'm terrified of how spot on your statement would have been... In any case, I wanted to let you two know that I don't mind attending the festival with you. That is, if you want to accompany a peeking pervert like me...",game/script.rpy,3126
path1_af75b1f2,n,"I added the last bit with a bit of a dramatic sob, acting as if I had been hurt by the comments. A scolded puppy could learn a thing or two from the pitiful expression I wore just then.",game/script.rpy,3127
path1_11cfb493,Maeko,"Oh! I could wear that nice frilly thing that Tsu-chan gave me! You know, the one she said she wanted to see you in, but when you saw it you turned white as a sheet, and I think you kind of fainted.",game/script.rpy,3128
path1_66a09bd5,Maeko,"Tsu-chan gave it to me when you were out cold, and told me to keep it 'just in case'.",game/script.rpy,3129
path1_d2765ca2,n,"Giggling to herself, she ran to her closet, searching through piles of clothes in search of the dress.",game/script.rpy,3130
path1_64574492,n,"I slapped a hand over my eyes, turning my head away as she rummaged through her room in her half naked state.",game/script.rpy,3131
path1_170113fe,Machiko,"MAEKO! Change first, then consider your wardrobe! I do, however, have one small request. Do not wear anything that fiend has given you!",game/script.rpy,3132
path1_71383bea,Maeko,"Aww, no fair! Tsu-chan gives me such pretty skirts and tops! She's really generous. You should wear some of it sometimes! Oh! Onee-sama, does that include these panti--",game/script.rpy,3133
path1_3e150ea7,Machiko,"NO! Keep those on! You are completely hopeless! Taka-kun, thank you very much for the invitation. We will both graciously accept.",game/script.rpy,3134
path1_e85492cc,mc,"I, umm... think it's best for me to wait outside. Machiko-san, I think you better help your sister out with her choice of wardrobe. If the villagers saw her in certain outfits...",game/script.rpy,3135
path1_92c44f6a,n,"I found myself wondering what would happen if Maeko actually did end up going to the festival wearing nothing but an apron and her panties, but eventually let the thought go.",game/script.rpy,3136
path1_fae8cfa5,n,"The girls asked me to meet them at the outskirts of the village. After a short wait, they both arrived, wearing their usual clothes.",game/script.rpy,3141
path1_6332a1d9,n,"I had to admit, I was a little disappointed. I had hoped to see them in something a little... fancier.",game/script.rpy,3142
path1_999bfb9e,Machiko,"This will be the first time we have interacted with the village as a whole. I figured it would be a good idea to make a positive first impression, rather than an odd one.",game/script.rpy,3147
path1_412e8c25,mc,I'm sure you'll be fine. This past week has really helped the village realize not all spirits are troublemakers.,game/script.rpy,3148
path1_2de0c961,Maeko,"Onee-sama, look! It's so pretty! All those lights!",game/script.rpy,3149
path1_ab56143a,n,"It was amazing to see the village like this. The villagers had really gone all out, making the whole place glow, the light flickering candles dancing in the evening breeze.",game/script.rpy,3150
path1_c99064bb,Machiko,"It is beautiful. Thank you for giving us this chance, Taka-kun. Without your help, I doubt we would have been allowed anywhere near the village on this night.",game/script.rpy,3151
path1_3300a526,mc,"It actually reminds me of festivals back in my world, so in a way I'm able to show a bit of my world tonight.",game/script.rpy,3152
path1_af27744e,n,"I smiled, feeling pretty happy as I thought about my own city.",game/script.rpy,3153
path1_062ebadf,n,"Despite the difference in time, and even world, I could easily see the similarities between this festival and the ones that were held back home.",game/script.rpy,3154
path1_dbe1c3ba,n,"People would visit from all over, and the city would be filled with all kinds of decorations.",game/script.rpy,3155
path1_e0f5a74d,n,It actually made me feel a bit homesick.,game/script.rpy,3156
path1_d27f4398,Maeko,Taka-nii? Is something wrong?,game/script.rpy,3159
path1_07dff102,mc,"Oh... No, it's nothing. I was just thinking about my world. But let's do something fun! Look over there! That's a pretty fun game! I bet I'll be able to beat you in it any day!",game/script.rpy,3160
path1_72391ccc,mc,"Do you want me to explain the rules, fair maidens in my company?",game/script.rpy,3161
path1_fbfba523,Machiko,"We would love to play with you, Taka-kun! Please, tell us how.",game/script.rpy,3164
path1_447e24a5,n,"The three of us quickly made our way to the stall in question, which had a large wooden container placed in front of it.",game/script.rpy,3165
path1_45b6dcbd,n,"Filled with water, tiny goldfish could be seen eagerly swimming back and forth.",game/script.rpy,3166
path1_70352f9f,mc,"Okay, the rules are pretty simple. You'll be given a small bowl and a little paper net. You have to use the net to scoop the fish out of the water.",game/script.rpy,3167
path1_38efa992,mc,"But the net is really fragile, so it will break if you aren't careful. The one who captures the most is the winner.",game/script.rpy,3168
path1_40771262,mc,"Oh, and you're usually allowed to take one home. If you catch any, that is.",game/script.rpy,3169
path1_efc6c464,Maeko,AH! ONEE-SAMA! FISHIES!,game/script.rpy,3172
path1_e27eb0f9,Machiko,"Haha, yes, you can keep one, Maeko-chan. I would love to watch you play, Taka-kun, but I feel that this is not a game for me.",game/script.rpy,3175
path1_fbf94423,Machiko,Here. Elder-sama was kind enough to give us a small amount of money for my work here this past week. Enjoy yourselves!,game/script.rpy,3176
path1_f954c772,mc,May the best fisher win!,game/script.rpy,3177
path1_8e33f4a6,Maeko,I'm going to catch a fishie!,game/script.rpy,3180
path1_d63e41d2,n,"I couldn't help but grin at Maeko's change of demeanor. When she was told that she would be allowed to keep a fish if she caught one, the girl's excitement got the best of her.",game/script.rpy,3181
path1_33519a6d,n,"After several vigorous scoops, the little scoop tore apart, ending Maeko's game without a single fish caught.",game/script.rpy,3182
path1_8e472189,n,"The dejected expression on the girl's face made me feel sorry for her and instead, I moved behind her, putting my own net into her hand while I rested my hands on top of her own.",game/script.rpy,3183
path1_098bc5fe,mc,"Let's do this together, Maeko-chan. Just follow my hands. It's a game that requires you to be patient.",game/script.rpy,3184
path1_7f88d9ce,mc,"First you need to get the whole thing wet. If it's only partially wet, it'll rip in no time at all. Let it float in the water, don't let it struggle against it.",game/script.rpy,3185
path1_cbde44b3,mc,"Now, keep it at an angle, and wait. When a fish gets close, scoop it up from the head, and try to avoid the tail. It sometimes causes the net to break. Then, you just slip it into the bowl!",game/script.rpy,3186
path1_d6f60666,n,"I showed her the best way to scoop and moved back, watching her focus intently on the water.",game/script.rpy,3187
path1_6497ea43,n,"She didn't move a muscle for well over a minute, until suddenly her arm twitched and she made a little squeak. There was a small splash, and the faint sound of ripping paper.",game/script.rpy,3188
path1_3c42b3c4,Maeko,"YES! I DID IT! I GOT ONE! I got one, I got one! Thank you so much, Taka-nii! I caught a goldfish!",game/script.rpy,3191
path1_4aaf1a0a,mc,Great job! Now you'll have a goldfish to keep at the mansion. Take good care of it.,game/script.rpy,3192
path1_0f6571fc,n,The stall owner bagged the fish for Maeko in a special water filled bag. I gently patted the girl's head as we walked back to Machiko.,game/script.rpy,3193
path1_ef6571b2,n,"The older girl seemed to be interested in some masks that resembled different kinds of demons back in my world, making me wonder what she was thinking about.",game/script.rpy,3194
path1_28fa2426,Maeko,"Onee-sama, I got a fishie! Isn't it cute?",game/script.rpy,3197
path1_4eabac97,Machiko,"Oh, well done, little one! It is absolutely adorable! Taka-kun, I am a little curious about these masks.",game/script.rpy,3200
path1_cd1fbbd2,mc,"You want one? I have some money myself, from the time I helped out the guards, so...",game/script.rpy,3201
path1_fa471e59,Machiko,I am actually more curious about their purpose. The stall owner seemed to evade the question when I asked him.,game/script.rpy,3202
path1_77bfc618,mc,"Haha! Well, in my world, they are said to ward off evil spirits. Maybe it's the same here?",game/script.rpy,3203
path1_29948cc2,Machiko,"Well then! I would most certainly like one! If nothing else, it would go a long way to prove that I am most certainly not an evil spirit!",game/script.rpy,3206
path1_77de940f,mc,I think they know that already. There's no way two pretty girls like you could be evil spirits.,game/script.rpy,3207
path1_442027a7,Machiko,"I would still like a mask, though. For... reasons. Alright, so I want to wear one! I got a little jealous that Maeko got to do something fun!",game/script.rpy,3208
path1_02c1b195,mc,Do you want me to pick one for you?,game/script.rpy,3209
path1_74c42005,n,"The girl nodded her head, pouting a little as she pretended not to care, even though I knew that she wanted me to do it.",game/script.rpy,3210
path1_33c3012f,Machiko,"Well, if you insist...",game/script.rpy,3211
path1_38d8aea3,n,"With a grin, I eagerly started looking through the row of masks, trying to find one that would suit her. There were cute ones, intimidating ones, and downright weird ones I had never seen before.",game/script.rpy,3212
path1_65d26689,n,"In the end, I picked one of the cute masks. I wasn't sure what type of demon it was supposed to depict, but it would have to do.",game/script.rpy,3213
path1_08a91d41,mc,"How about this one, Machiko-san? Isn't it cute?",game/script.rpy,3214
path1_22ac1c1a,n,"As I showed her the mask, it kind of... resembled the face of some kind of feline creature.",game/script.rpy,3215
path1_c4a442ea,n,"The thought of Machiko putting it on, her fox ears poking out from over the top of the mask, had me on the verge of having a laughing fit.",game/script.rpy,3216
path1_053d1639,Machiko,"It is very... um... nice. Thank you, Taka-kun. I will treasure it forever.",game/script.rpy,3219
path1_98dbaaa4,mc,Put it on~! Put it on! Show us you're not an evil spirit.,game/script.rpy,3220
path1_8489fede,Machiko,"O-Okay. Uh... Oh, um... I may need a little assistance getting it over my ears...",game/script.rpy,3221
path1_8b0a522b,mc,"Hehe, no... It looks perfect like that! It combines the charms of a fox spirit and the feline grace of a... well, whatever it is.",game/script.rpy,3224
path1_3f4fae22,n,I let a snicker slip before the sound of hasty footsteps suddenly reached my ears.,game/script.rpy,3225
path1_97bad425,VillageElderHayate,"Takahiro-kun, there's trouble!",game/script.rpy,3233
path1_8a5161e7,n,"Turning towards the sound of the voice, I saw the village elder rushing towards us, seemingly in a panic. Then I finally noticed it. The festival had become eerily quiet.",game/script.rpy,3234
path1_51933653,VillageElderHayate,The spirit that attacked us the other day is back. And she brought her companions along with her!,game/script.rpy,3237
path1_d86c71b9,Machiko,What!?,game/script.rpy,3240
path1_adce16f8,Maeko,Onee-sama...,game/script.rpy,3243
path1_ad6bda7c,mc,"W-Wait, are you saying they're here? At the festival?!",game/script.rpy,3244
path1_3877b117,VillageElderHayate,"Yes, they all seem agitated about something...",game/script.rpy,3247
path1_d1685354,Machiko,Sakura... What has she done now?,game/script.rpy,3248
path1_297ecb84,VillageElderHayate,You have to hurry! Tsukino-dono and Narumi-chan are about to fight them. You must help them!,game/script.rpy,3251
path1_03c7ce9b,Maeko,"I need more time to prepare a spell! Onee-sama, I don't know if I can do it!",game/script.rpy,3252
path1_c827ae35,Machiko,"Do not worry, Maeko-chan! I'm sure we will think of something.",game/script.rpy,3255
path1_443e7cc0,mc,"Maeko-chan, I have an idea. But I'm going to need your help. Let's just get there. Where are they, Elder-sama?",game/script.rpy,3256
path1_74a222c3,VillageElderHayate,Near the bonfire at the village plaza.,game/script.rpy,3259
path1_5ba04bfe,n,"Nodding my head in confirmation, the three of us set off in the direction of the plaza, hoping we would arrive in time.",game/script.rpy,3260
path2_c42fb74b,n,"Figuring it would be best to let the girls cool off, I decided to head to the village.",game/script.rpy,3264
path2_a30abba0,n,"As I arrived, I found the villagers busy preparing the final touches for the festival that evening.",game/script.rpy,3269
path2_306a713a,n,"Everything seemed to be going well, and one or two people even greeted me as I wandered through the village.",game/script.rpy,3270
path2_3cccb3a1,n,"I asked for the whereabouts of Miyo and Narumi, and was pointed in the direction of the last place anyone seemed to have seen them.",game/script.rpy,3271
path2_6ab40471,n,"With Tsuyuri's warning still fresh in my mind, I decided it was best to talk with Miyo or Narumi about it.",game/script.rpy,3273
path2_5e5e1109,n,"Since they were in charge of defending the village, it wouldn't be a bad idea to warn them them that there could be some problems. I knocked on the door twice, and being in a bit of a hurry, announced my presence.",game/script.rpy,3274
path2_f13e6abb,mc,Miyo? Are you in here?,game/script.rpy,3275
path2_c67bb36b,Miyo,Y-Yes!,game/script.rpy,3276
path2_c7031d8b,n,"I opened the door before the girl had a chance to answer, and to my surprise, Miyo had been busy changing into a kimono!",game/script.rpy,3278
path2_b0bb4865,n,"Actually, who was I kidding? I should have known by now that girls always seem to be changing whenever I enter a room, judging by the events of this past week.",game/script.rpy,3279
path2_677ade7a,Miyo,Ah! T-Takahiro! I require some assistance here. I am not used to these... complicated clothes!,game/script.rpy,3280
path2_f3aaed65,mc,"Oh... A kimono! S-Sure, I'll help you out.",game/script.rpy,3281
path2_5fc1e66c,Miyo,"Yes, a kimono! I... I wanted to look nice. F-For the festival! I wanted to make a good impression. I am the head of the guard, you know!",game/script.rpy,3282
path2_714dc3d6,mc,"Alright, alright. I think it makes you look some kind of mysterious beauty, though.",game/script.rpy,3283
path2_1d76765f,Miyo,B-B-Beauty!? Q-Quit saying such nonsense! I should make you run ten laps for saying something ridiculous like that!,game/script.rpy,3284
path2_b401fc01,mc,"Just take the compliment, Miyo-san.",game/script.rpy,3285
path2_05fdd3d6,n,"I laughed as I approached the girl, making sure to not let my eyes wander too much while I helped her put on the kimono.",game/script.rpy,3286
path2_e046286c,mc,"So, what's the problem?",game/script.rpy,3287
path2_0ba7c813,Miyo,"It is this confounded obi! I cannot wrap it around myself without the kimono slipping too low! And since I cannot get a hang of it myself, you will have to do!",game/script.rpy,3288
path2_0f35cadf,mc,"Ah, I can see why you're having trouble. You're wrapping it around the wrong way. Here, hand me the sash. You're trying to do what someone else should do for you!",game/script.rpy,3289
path2_1869aba6,n,"Using the method my mother had taught me, we eventually got the obi tied properly. After a bit of struggling, we managed to adjust the kimono to perfection, and Miyo was successfully changed.",game/script.rpy,3290
path2_990a1d5d,n,"Upon closer inspection, I really liked the way Miyo looked just then. Before I knew it, I found myself idly wondering if Narumi would be wearing a kimono, as well.",game/script.rpy,3291
path2_0ee12240,Miyo,"Thank you, Takahiro. In return, you will attend the festival as my companion. You will pick me up here and escort me around the village. We will play games and watch the fireworks together.",game/script.rpy,3292
path2_2485f494,mc,I...,game/script.rpy,3293
path2_cffac696,n,"Before I had a chance to reply, a cheerful voice sounded from behind me.",game/script.rpy,3294
path2_03c9682e,Narumi,"Hey Miyo! I figured you'd need some help with your... Whoa! You look awesome! You should wear that more often! Oh! Takahiro-kun, you're here, too! Hey, wait a minute, did you two hook up?",game/script.rpy,3295
path2_eb928415,Miyo,"What!? That is ridiculous! S-Stop saying such embarrassing things, Hikage!",game/script.rpy,3296
path2_4f13270d,mc,"Hey, how's that embarrassing?! You were telling me to go out on a date with you just a moment ago!",game/script.rpy,3297
path2_a29e469f,Narumi,"WHAAAAAT!? No fair! I didn't know we could do that! Miyo-chan you meanie! I want to go on a date with Takahiro-kun, too! I want to spend the festival with him!",game/script.rpy,3298
path2_4e8b2722,Miyo,"Th-That is not why I asked! I s-simply thought it would be a good show of public r-relations, if the person who changed our view on spirits were seen having a g-good time with the captain of the guard!",game/script.rpy,3299
path2_4ae4b0ce,Narumi,"Oho? Well, if that's the case, why didn't you just ask Chi-chan or Maeko-chan? That would have been way better than going with Takahiro-kun!",game/script.rpy,3300
path2_0038103f,mc,"I, umm... I kind of have something I need to discuss with you, so I think I better go with at least one of you tonight.",game/script.rpy,3301
path2_91a700e3,mc,There's enough of me for the both of you. One can have the 'Taka' and the other can have the 'Hiro'.,game/script.rpy,3302
path2_af3404b3,Narumi,"Hmmmmm... I guess that could work! A double date with just one guy! Things could get pretty interesting, hmhmhm!",game/script.rpy,3303
path2_eded128f,Miyo,Narumi! Get that lewd expression off of your face this instant! This is NOT a date! It is for cultural purposes only!,game/script.rpy,3304
path2_d788106c,Narumi,"Yeah, whatever! I came over to see if you needed help with your dress, not work. I'll see you both later. I'll have to step up my game for tonight!",game/script.rpy,3305
path2_e75ece7b,mc,"Geez, getting all diplomatic, huh? That's pretty amazing!",game/script.rpy,3306
path2_5e1bc556,n,"After being kicked from Miyo's house, I decided to linger around the village to help speed up the preparations for the festival.",game/script.rpy,3308
path2_b8fb3224,n,"The village elder approached me a shortly before nightfall, and offered me a change of clothes which I graciously accepted. It was another long robe, this one silky, and of very high quality.",game/script.rpy,3309
path2_c2415045,n,"Finally, after hours of waiting, the festival began.",game/script.rpy,3310
path2_24968e53,n,"The village looked completely different once nightfall arrived. Lights and vibrant streamers decorated the every inch of the village, and various stalls were selling food and games.",game/script.rpy,3312
path2_800f7023,n,"It was an amazing sight to behold, and I wasn't just talking about the village itself.",game/script.rpy,3313
path2_6b9b0c84,n,"The two female guards approached me from the left, both dressed in beautiful kimono they had prepared for the occasion. Without realizing it, I found myself smiling in a slightly goofy manner.",game/script.rpy,3314
path2_1fa2310e,Miyo,"Wipe that dumb grin off of your face, you fool. You are here as a cultural envoy, not as some overly eager child!",game/script.rpy,3323
path2_24f62e46,Narumi,"You look amazing, Takahiro-kun! Those clothes really suit you!",game/script.rpy,3324
path2_d7c11d90,mc,"I could be saying the same, Narumi-chan! How does it look? Did you mistake me for a noble gentleman from a distant kingdom? I might even take one of you home as my bride-to-be.",game/script.rpy,3325
path2_b15a2b3f,Narumi,"Hehehe! Who knows! Oh, Takahiro-dono, would you be willing to accompany me to the stall over there? Let's enjoy the festivities! Hehe!",game/script.rpy,3328
path2_536887cb,Miyo,"Hikage, stop this ridiculousness! We are not here to have fun!",game/script.rpy,3331
path2_d4ee6a7f,Narumi,"Aww, lighten up, Miyo! Can't you just relax for one damn evening?",game/script.rpy,3334
path2_19429135,mc,"Cheer up, Miyo-san! You look cuter when you're smiling.",game/script.rpy,3335
path2_f9c65aec,Narumi,"Come on! Hey, why don't we go play that ring toss game? You used to like that when we were younger. You know, when you weren't thrashing yourself training all day...",game/script.rpy,3338
path2_b732ebb3,Miyo,Hmmph... I don't know...,game/script.rpy,3341
path2_d87f3314,mc,"We can all play together, if you want. I'll let you have the prize even if I win!",game/script.rpy,3342
path2_b74a7634,Miyo,"You two will not leave this alone, will you? Alright, fine, we can play ONE game!",game/script.rpy,3343
path2_3b8c8c6b,n,"We made our way over to the ring toss game. Several sticks lined the back of the stall, each thicker or thinner depending on the difficulty and prize associated with it.",game/script.rpy,3344
path2_ac9d0057,n,I handed the stall owner his money and received nine wooden rings in return.,game/script.rpy,3345
path2_ddea07c4,mc,"Here we go, three each! Good luck!",game/script.rpy,3346
path2_d662dffc,Miyo,I do not need luck! I have skill on my side!,game/script.rpy,3349
path2_179f3a71,n,"Ten minutes later, we were still at the stall. Narumi had won a ticket for a free snack from a nearby stall, and I had won a little candy, which I initially offered to Miyo, who flat out refused to eat it.",game/script.rpy,3350
path2_2b8ba3d9,n,"Getting increasingly frustrated with her many losses, she ended up spending most of her money trying to get even a single ring onto the wooden pegs to no avail.",game/script.rpy,3351
path2_58b985b4,Narumi,"Okay, uh... Miyo... We're going to go get some food, okay? We'll be back in a bit.",game/script.rpy,3354
path2_7c6e345e,Miyo,Confounded... wooden... devils! I WILL DEFEAT THIS GAME!,game/script.rpy,3357
path2_660c4bbf,mc,"You can do it, Miyo-san!",game/script.rpy,3358
path2_ec7817d2,n,"With those words of encouragement, I followed after Narumi who seemed rather eager to drag me along.",game/script.rpy,3360
path2_c8ab3cf8,n,"We arrived at one of the many stalls that lined the streets. Narumi showed her prize ticket to the woman behind the stall, who nodded, and brought the snack Narumi had picked.",game/script.rpy,3361
path2_3136a39b,n,"As we waited, I idly looked around at the nearby stalls until a cough brought me back to my senses.",game/script.rpy,3362
path2_b46a22cb,n,"In the girl's hand was... some kind of snack. It reminded me of the chocolate-coated bananas we had back home, which would explain why it hadn't taken her long to get her food.",game/script.rpy,3367
path2_d7587fd2,n,"However, the way she was eating it immediately set off alarm bells in my head.",game/script.rpy,3368
path2_e9e8cca9,Narumi,"Mmm, this is so good! In a way, I'm glad they only make them during festivals. Otherwise I'd be eating them all the time. I would get so fat! Do you want a bite, Takahiro-kun?",game/script.rpy,3369
path2_5a0ec041,mc,I-I think I'll pass.,game/script.rpy,3370
path2_e5946804,Narumi,"Oh, okay. More for me to gobble up, then! I love the textures, too. The hard outer shell and the cold gooey insides! I love the cream they drizzle on it, too. I could just lap it all up!",game/script.rpy,3371
path2_78bfb14c,mc,"I'm sure the banana is enjoying it, as well.",game/script.rpy,3372
path2_4985386d,mc,Make sure you don't spill anything. It would be a shame if you got chocolate... on your...,game/script.rpy,3373
path2_fc213f75,n,"I shook my head and averted my eyes, mainly because I knew something was bound to happen, given my luck.",game/script.rpy,3374
path2_68beea8e,n,"Considering the Grand Canyon lurking underneath her clothes, I doubted my mind would be able to endure the sight.",game/script.rpy,3375
path2_76d92100,Narumi,Oops! Thank you. I nearly dropped some already!,game/script.rpy,3376
path2_19b83c8c,mc,I think I'm beginning to understand why Buddhist monks spend their time under a waterfall...,game/script.rpy,3377
path2_d9564fcb,Narumi,"It's okay. I caught it with my fingers. Are you sure you don't want a bite, Takahiro-kun? You can have this on my fingers, if you want to!",game/script.rpy,3378
path2_5abb61d6,mc,"I-I think I'll... I, uh...",game/script.rpy,3379
path2_d20ead91,Narumi,"Oh, come on, I'm just messing with you! Chi-chan's been teaching me some things. What do you think? Did I manage to seduce you?",game/script.rpy,3381
path2_1b78fd7b,mc,You're a talented student... I can definitely tell Machiko-san has been working her magic on you.,game/script.rpy,3382
path2_a4a0fd80,Narumi,"It's been fun playing with Chi-chan again! I never realized just how much I missed the old days. It's really great, you know. And it's all thanks to you, Takahiro-kun.",game/script.rpy,3383
path2_f40616c1,n,"Before I could react, the girl leaned forward and kissed me gently on the cheek. She quickly pulled back and smiled at me, a faint blush on her cheeks.",game/script.rpy,3384
path2_97e9fde4,mc,W-What was that for?,game/script.rpy,3388
path2_90c02625,Narumi,"Hehe, don't worry about it. Maybe it's really for the best that you'll be leaving. It makes it all a bit more fair.",game/script.rpy,3389
path2_3afac729,mc,Ah! You don't have to worry about that.,game/script.rpy,3390
path2_2b6bdc88,mc,"I promised Maeko-chan that I would come back here once I've dealt with things back home. And since a real man doesn't break his promises, you're going to be stuck with me again soon enough.",game/script.rpy,3391
path2_2975e3f9,Narumi,Really!? I'm glad to hear that! You've done a lot for this village. I would hate to see you go...,game/script.rpy,3392
path2_f71c955f,mc,"Oh, right. Tsuyuri, the... uh, shrine spirit. She mentioned something earlier today.",game/script.rpy,3393
path2_ff1bdd44,Narumi,Oh? Was that the thing you wanted to talk to us about?,game/script.rpy,3394
path2_94b5c813,mc,Yeah. She basically said something both you and Miyo-san need to hear.,game/script.rpy,3395
path2_c8a4d58f,n,"However, before I could continue, it appeared I had been too late.",game/script.rpy,3397
path2_69da27fe,n,"Miyo had finally caught up with us, depressed and angry with herself for spending almost a month's worth of wages on a silly game. But before she could speak, the village elder rushed up to us.",game/script.rpy,3398
path2_661f5d5c,VillageElderHayate,Tsukino-dono! Narumi-chan! Are you alright?,game/script.rpy,3409
path2_0ba73b75,n,"The three of us glanced at each other, a bit surprised by the arrival of the village elder, who came running towards us, panting heavily.",game/script.rpy,3410
